% Model:              abc_20_4_0,8e-6_MW - Kopie.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 28 2022, 10:52
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
4420637.972028548                                 0.9989057779725514+3.7944524338612786E-5i
4811430.839003264                                 0.9989080255656342+4.038759348510192E-5i
5236770.544204666                                 0.9989105644409222+4.28405338594588E-5i
5699711.094326075                                 0.9989134121308958+4.5266674207734336E-5i
6203576.476104281                                 0.9989165808578143+4.762299590867256E-5i
6751984.523072522                                 0.9989200755735822+4.9860786681679414E-5i
7348872.892180388                                 0.9989238919992143+5.192693042199869E-5i
7998527.336796724                                 0.9989280148864159+5.376589589841239E-5i
8705612.479099892                                 0.9989324167691048+5.532240260026204E-5i
9475205.302806547                                 0.9989370574844065+5.654462815315922E-5i
1.0312831606721869E7                              0.9989418846990115+5.738769611060161E-5i
1.1224505680853104E7                              0.9989468355715461+5.781707456858725E-5i
1.2216773489967931E7                              0.9989518395245164+5.781145695995829E-5i
1.3296759674662154E7                              0.9989568219144958+5.7364714184750566E-5i
1.4472218707411403E7                              0.9989617082230955+5.64866142642432E-5i
1.5751590570916245E7                              0.9989664282843289+5.520218185846666E-5i
1.7144061358519755E7                              0.9989709200529574+5.354978304435005E-5i
1.865962923181746E7                               0.9989751325003702+5.1578209483627656E-5i
2.030917620904739E7                               0.9989790273846546+4.934317144835339E-5i
2.2104546299710285E7                              0.9989825798314944+4.690364444231042E-5i
2.405863054644067E7                               0.9989857778355096+4.431847458196236E-5i
2.6185459584742382E7                              0.9989886209186677+4.1643539345786336E-5i
2.850030438518117E7                               0.9989911182411438+3.892962966255284E-5i
3.1019785901381E7                                 0.9989932864585894+3.6221091045961905E-5i
3.376199441111347E7                               0.9989951475743929+3.355516269119971E-5i
3.674661940736703E7                               0.9989967269695889+3.096189424737308E-5i
3.99950909720367E7                                0.998998051717913+2.8464490701048876E-5i
4.353073364731901E7                               0.9989991492349883+2.607994105164268E-5i
4.737893390963144E7                               0.9990000462599755+2.3819802752792665E-5i
5.156732244854974E7                               0.9990007681433964+2.1691043957363702E-5i
5.612597255954989E7                               0.9990013383905461+1.9696871356042468E-5i
6.10876160750504E7                                0.9990017784097375+1.7837495992033393E-5i
6.648787838417277E7                               0.9990021074207704+1.611081628456878E-5i
7.23655342286968E7                                0.9990023424733719+1.4513003198412358E-5i
7.876278611187063E7                               0.9990024985398835+1.3038988503484831E-5i
8.572556731909342E7                               0.999002588660788+1.1682864915871572E-5i
9.330387172620398E7                               0.9990026241100922+1.0438204622564726E-5i
1.0155211276345691E8                              0.9990026145752431+9.29830767438705E-6i
1.1052951411260243E8                              0.9990025683335814+8.256393413097081E-6i
1.2030053494233291E8                              0.9990024924239455+7.3057430296944E-6i
1.3093533273536122E8                              0.9990023928025663+6.439803177246749E-6i
1.425102670303002E8                               0.9990022744884406+5.6522593184554506E-6i
1.5510844769528404E8                              0.9990021416912054+4.937085001422827E-6i
1.688203316700366E8                               0.9990019979241619+4.288572120149285E-6i
1.8374437246107325E8                              0.9990018461026563+3.701348599829169E-6i
1.999877270535287E8                               0.999001688632344+3.170386167639818E-6i
2.1766702531534636E8                              0.9990015274817253+2.6910016992879015E-6i
2.3690920741826418E8                              0.9990013642456738+2.2588544786259954E-6i
2.5785243528842765E8                              0.999001200204316+1.8699408587566523E-6i
2.806470846309845E8                               0.9990010363774151+1.5205868425880041E-6i
3.0545682465154445E8                              0.9990008735677831+1.2074376696883835E-6i
3.3245979322709453E8                              0.9990007124086009+9.274448006062128E-7i
3.618498759642758E8                               0.9990005534044075+6.778490592420917E-7i
3.938380983288489E8                               0.9990003969687828+4.5615968841635445E-7i
4.286541408420934E8                               0.999000243453931+2.601291022359857E-7i
4.6654798822344875E8                              0.9990000931795594+8.772476105961069E-8i
5.0779172432054037E8                              0.9989999464490219-6.290114853374482E-8i
5.526814857144614E8                               0.9989998035653117-1.9344180886964196E-7i
6.015395880274857E8                               0.9989996648294074-3.0546451507469047E-7i
6.547168402004743E8                               0.9989995305430364-4.00435683999837E-7i
7.125950633568425E8                               0.9989994010007568-4.797413487446795E-7i
7.755898323389033E8                               0.9989992764849495-5.447022252134015E-7i
8.441534596012994E8                               0.9989991572488726-5.96583780432871E-7i
9.187782428863358E8                               0.998999043513685-6.366010931361716E-7i
1.000000000000004E9                               0.9989989354592206-6.65920352360025E-7i
